panel,x,y,kind
Input Space,-34.76458359,-23.07479095,task
Input Space,32.31491089,-29.71275711,matched_mcp
Input Space,-34.76458359,-23.07479095,task
Input Space,-3.633840084,-51.07009506,matched_mcp
Input Space,-34.76458359,-23.07479095,task
Input Space,38.8081398,-22.25258827,matched_mcp
Input Space,-34.76458359,-23.07479095,task
Input Space,21.58429718,44.19625854,matched_mcp
Input Space,-34.76458359,-23.07479095,task
Input Space,22.91919518,-21.01820374,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,4.275035381,31.75566673,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,-2.20509696,-54.36154175,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,46.47465134,-23.59920883,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,8.611265182,-10.64884281,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,7.843152046,4.32036972,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,13.37932301,-14.3939991,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,-6.57529974,-20.40298462,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,-11.56236744,16.08537102,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,43.16695786,13.89129925,matched_mcp
Input Space,-48.72259903,-34.47098923,task
Input Space,32.305336,-9.723973274,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,-2.28578496,-18.55605698,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,23.7508831,43.26412582,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,29.74121094,-3.556706429,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,-13.45847797,51.08602142,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,-13.36399078,42.79371262,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,16.76137161,4.305943489,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,27.57624817,3.639511347,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,0.269463539,47.81978989,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,-4.929896832,22.59955406,matched_mcp
Input Space,-33.48207855,-23.36425972,task
Input Space,12.03644371,-9.52196312,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,11.10727596,7.793536186,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,24.7221508,-19.78091621,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,33.86065674,3.771004677,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,-58.55408478,-14.79474545,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,33.15248871,-6.649253368,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,-16.99922943,65.22657013,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,0.238234848,-2.763187885,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,41.38199997,18.6127224,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,38.89141464,-21.93218231,matched_mcp
Input Space,-44.82294083,-24.09114075,task
Input Space,13.98798943,45.70849228,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,21.09629059,-23.97362137,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,-23.65652466,26.94501877,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,19.16753197,35.42893219,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,26.97691154,-19.64098167,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,49.18466949,-25.43031693,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,34.96017456,-16.76610947,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,26.12906837,-23.30599403,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,19.52536392,-30.83936691,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,-19.82941055,47.24907303,matched_mcp
Input Space,-48.68791199,-34.46324158,task
Input Space,31.70605469,24.20512772,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,5.099634171,-13.14139462,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,-10.46593285,22.93650246,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,16.48455811,-19.10412025,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,40.19713211,10.54788303,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,-9.69717598,25.30006599,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,-14.33596802,49.2097435,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,11.09589195,-14.03367233,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,11.80094528,-15.64471245,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,15.23385906,-28.30834007,matched_mcp
Input Space,-31.01792717,-24.81317902,task
Input Space,-19.98249054,-25.26428986,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,-20.65162468,39.6829834,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,-9.134730339,-9.129800797,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,26.40026855,4.779929638,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,20.1540966,-18.05558968,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,8.833900452,7.088624477,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,32.05350876,-8.923873901,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,-17.39082146,45.81603241,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,6.374929428,37.57518768,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,19.90138817,47.43085098,matched_mcp
Input Space,-33.75099182,-23.44783592,task
Input Space,13.15350819,-24.1541214,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,31.30675888,-22.78033066,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,-23.11029816,34.58640671,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,21.53701973,34.17871094,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,5.868796825,44.76431656,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,7.370838165,37.51849365,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,22.17785645,-11.4877634,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,8.666891098,-10.50655174,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,-19.31278992,-26.09453011,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,54.64849854,-19.11864471,matched_mcp
Input Space,-44.7473526,-24.28963852,task
Input Space,1.019037485,44.50173187,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,-9.004479408,39.74021149,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,1.035218596,25.06434059,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,-20.77678299,1.134823799,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,-13.8069315,-11.34964752,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,8.305580139,20.65651703,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,-0.259426177,51.52508545,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,9.078716278,37.27745056,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,-8.758729935,33.6177063,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,30.92634392,49.64583969,matched_mcp
Input Space,-44.48929596,-24.61922455,task
Input Space,3.779006243,45.50785065,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,19.52933693,54.78878021,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,3.084297657,-3.147021532,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,-6.709122658,51.89823151,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,18.05098152,53.75600052,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,-19.27752113,-27.31704712,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,19.5155201,54.44296646,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,-6.595002174,-55.86493683,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,-3.789316893,-54.55267334,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,-18.76025772,-26.45137978,matched_mcp
Input Space,-23.09961128,-22.33640289,task
Input Space,-17.34353256,-23.95715714,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,22.91919518,-21.01820374,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,-28.98122597,-1.491573691,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,-5.283716679,30.45916176,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,25.53702545,-17.35128212,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,-8.159772873,27.20051003,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,6.524347305,-19.18590546,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,-19.06421661,31.78535271,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,12.04619503,-11.58595085,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,21.85270309,-16.96890831,matched_mcp
Input Space,-32.62672043,-22.92516136,task
Input Space,-11.89419651,32.88380432,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,-8.374292374,-8.605301857,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,-11.90270901,-9.910281181,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,-10.01163864,3.656006098,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,27.6491375,41.59210205,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,14.04066944,2.53297019,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,-5.699596882,-19.87293243,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,8.189605713,-32.70597839,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,-9.560415268,-5.580179214,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,22.33299065,35.51778412,matched_mcp
Input Space,-34.7061348,-23.13067627,task
Input Space,39.99927902,-18.83707237,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,26.90628052,0.527538598,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,44.03448868,-10.82260132,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,-2.441828728,41.85791397,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,-16.10048485,43.92355347,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,-4.642887592,40.50684738,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,-16.25922966,44.08895493,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,-20.85681725,40.72211456,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,24.27060509,48.19626617,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,22.96892548,34.14340973,matched_mcp
Input Space,-44.97912598,-24.56474495,task
Input Space,-14.26058769,-14.13301468,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,-3.832062244,2.172635078,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,-4.725009918,2.830316067,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,-7.718314171,-57.54969025,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,-3.550995827,2.822260618,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,-17.14834023,16.35378265,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,13.53136539,-11.42736626,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,-19.89880562,12.83969021,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,-3.531918764,-0.497655898,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,-3.54506278,-0.503244936,matched_mcp
Input Space,-22.08751678,10.88172626,task
Input Space,10.67559338,-5.78276825,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,22.51859856,7.781525612,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,-26.50896263,22.89089203,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,-2.26978755,22.25232697,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,17.79372406,-8.0465765,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,-13.08654213,-5.027199268,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,-1.767112136,30.56049156,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,35.95023346,20.19064903,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,-2.710091829,33.17168808,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,16.11252213,-3.09647274,matched_mcp
Input Space,-49.92546463,-1.495557308,task
Input Space,33.0075264,16.95328522,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,-7.478848457,-36.66077805,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,36.29382706,-9.161848068,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,14.15407372,-6.938003063,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,33.92972183,-13.32836914,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,6.752567768,55.13380432,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,-10.62205696,28.04472733,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,-11.52230072,39.35432434,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,36.52891159,-13.50833035,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,15.66290092,-46.08483887,matched_mcp
Input Space,-32.93893433,-25.01674652,task
Input Space,35.13735199,-6.06196928,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,55.03004837,-21.13402367,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,-15.50583172,24.58494568,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,-15.66457367,23.55874252,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,14.39795399,-11.56762218,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,-12.17464447,37.15188217,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,-9.363358498,-6.270499706,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,-18.83421326,24.86738968,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,20.46220016,-37.43320084,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,11.80750561,-0.702962518,matched_mcp
Input Space,-35.70298767,-25.33168602,task
Input Space,27.94416809,-18.59972572,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,34.94332123,-16.97758865,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,35.82591629,-18.82985687,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,13.04067612,1.34865725,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,11.71302223,-27.56925392,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,51.92666245,-22.86605835,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,49.94664764,-24.34777641,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,-35.45829391,45.50033188,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,4.744493961,-32.00748444,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,31.43304062,22.14372635,matched_mcp
Input Space,-33.08562851,-23.8944397,task
Input Space,-13.30949402,-13.48620701,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,-5.703949451,-53.38594818,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,-5.4515872,-57.65908813,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,-0.95911926,-50.70533752,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,-2.774623632,-56.11107635,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,-22.19843102,-24.97392273,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,-6.993624687,-49.60059738,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,48.55723953,-2.932237864,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,-0.720867217,-50.5206337,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,33.98434067,-1.63310945,matched_mcp
Input Space,-31.58052063,-25.84553909,task
Input Space,-5.957390785,-54.50989914,matched_mcp
Input Space,-45.36306,-24.19499969,task
Input Space,26.90628052,0.527538598,matched_mcp
Input Space,-45.36306,-24.19499969,task
Input Space,44.03448868,-10.82260132,matched_mcp
Input Space,-45.36306,-24.19499969,task
